Date,DL_length,player_id,dt_date
20130820,15,gaudc001,2013-08-20
20130820,15,ogana001,2013-08-20
20130820,7,infao001,2013-08-20
20130820,7,mauej001,2013-08-20
20130820,60,,2013-08-20
20130821,60,coelr001,2013-08-21
20130821,60,rodrw002,2013-08-21
20130822,15,iztum001,2013-08-22
20130822,15,heywj001,2013-08-22
20130822,15,torra001,2013-08-22
20130822,60,cuetj001,2013-08-22
20130822,15,broxj001,2013-08-22
20130822,15,nix-j001,2013-08-22
20130823,7,stasm001,2013-08-23
20130823,15,norrd001,2013-08-23
20130823,15,beacb001,2013-08-23
20130823,15,westj001,2013-08-23
20130823,15,cainm001,2013-08-23
20130823,15,betar001,2013-08-23
20130824,15,jepsk001,2013-08-24
20130824,60,iztum001,2013-08-24
20130824,15,putzj001,2013-08-24
20130824,15,marts002,2013-08-24
20130824,15,cingt001,2013-08-24
20130825,60,pettj001,2013-08-25
20130825,60,stutm001,2013-08-25
20130825,60,broxj001,2013-08-25
20130825,15,avila001,2013-08-25
20130826,15,reddj001,2013-08-26
20130826,15,wellc001,2013-08-26
20130826,60,,2013-08-26
20130827,15,harvm001,2013-08-27
20130827,60,mcphk001,2013-08-27
20130828,15,rabur001,2013-08-28
20130828,60,,2013-08-28
20130829,15,nelsc001,2013-08-29
20130830,60,lannj001,2013-08-30
20130830,60,coloa001,2013-08-30
20130830,15,dedus001,2013-08-30
20130830,15,ramiw001,2013-08-30
20130830,60,torra001,2013-08-30
20130830,60,barns002,2013-08-30
20130831,60,beckj002,2013-08-31
20130831,15,pears001,2013-08-31
20130831,60,,2013-08-31
20130831,15,,2013-08-31
20130901,60,penar002,2013-09-01
20130901,60,slowk001,2013-09-01
20130901,60,martl003,2013-09-01
20130901,60,nix-j001,2013-09-01
20130902,60,hudst001,2013-09-02
20130902,60,rossc001,2013-09-02
20130903,15,,2013-09-03
20130903,60,,2013-09-03
20130903,60,cabrm002,2013-09-03
20130903,15,mauej001,2013-09-03
20130903,60,omogb001,2013-09-03
20130903,60,flowt001,2013-09-03
20130905,15,stasm001,2013-09-05
20130906,60,josec001,2013-09-06
20130907,60,mejij001,2013-09-07
20130907,60,hefnj001,2013-09-07
20130907,60,,2013-09-07
20130908,60,dedus001,2013-09-08
20130908,60,ramiw001,2013-09-08
20130909,60,,2013-09-09
20130909,60,rices001,2013-09-09
20130910,60,hafnt001,2013-09-10
20130911,60,tolls002,2013-09-11
20130911,15,jeted001,2013-09-11
20130913,60,,2013-09-13
20130913,15,urruh001,2013-09-13
20130914,60,domij002,2013-09-14
20130914,60,parnb001,2013-09-14
20130914,60,jeted001,2013-09-14
20130916,60,jepsk001,2013-09-16
20130916,60,bourp001,2013-09-16
20130917,15,castj006,2013-09-17
20130917,15,cecib001,2013-09-17
20130917,15,encae001,2013-09-17
20130917,60,guyeb001,2013-09-17
20130917,60,penac001,2013-09-17
20130917,15,duffd001,2013-09-17
20130921,15,rasmc001,2013-09-21
20130922,15,kendk001,2013-09-22
20130924,60,edgij001,2013-09-24
20130925,15,castw002,2013-09-25
20130925,60,machm001,2013-09-25
20130925,60,wortd001,2013-09-25
20130925,60,,2013-09-25
20130926,60,cecib001,2013-09-26
20130926,60,harvm001,2013-09-26
20130928,60,cervf001,2013-09-28
20130929,60,kendk001,2013-09-29
20130930,60,craij001,2013-09-30
20131003,15,martl003,2013-10-03
20131016,60,cabre002,2013-10-16
20140208,60,elbes001,2014-02-08
20140213,15,gutif001,2014-02-13
20140213,60,,2014-02-13
20140214,60,,2014-02-14
20140217,60,oflae001,2014-02-17
20140222,15,dempr002,2014-02-22
20140303,60,holld003,2014-03-03
20140307,60,luebc001,2014-03-07
20140315,60,garco001,2014-03-15
20140319,15,rossc001,2014-03-19
20140319,15,,2014-03-19
20140319,15,billc001,2014-03-19
20140319,15,beckj002,2014-03-19
20140319,15,kempm001,2014-03-19
20140320,60,parkj001,2014-03-20
20140323,15,beacb001,2014-03-23
20140323,15,floyg001,2014-03-23
20140323,15,ventj001,2014-03-23
20140323,15,medlk001,2014-03-23
20140323,15,minom001,2014-03-23
20140324,15,bourm001,2014-03-24
20140326,15,happj001,2014-03-26
20140326,60,medlk001,2014-03-26
20140326,60,belte002,2014-03-26
20140326,60,ohler001,2014-03-26
20140327,15,hamec001,2014-03-27
20140327,15,ruf-d001,2014-03-27
20140327,15,marte002,2014-03-27
20140327,15,galvf001,2014-03-27
20140327,15,,2014-03-27
20140327,15,bresc001,2014-03-27
20140327,15,wrigs001,2014-03-27
20140328,15,,2014-03-28
20140328,15,logab001,2014-03-28
20140328,15,chacj001,2014-03-28
20140329,15,,2014-03-29
20140329,15,brasr001,2014-03-29
20140329,15,burns001,2014-03-29
20140329,15,whita001,2014-03-29
20140329,15,wojca001,2014-03-29
20140329,15,grifa002,2014-03-29
20140329,15,gentc001,2014-03-29
20140329,60,beacb001,2014-03-29
20140329,15,gearc001,2014-03-29
20140329,60,ventj001,2014-03-29
20140329,15,mottj001,2014-03-29
20140329,15,corbp001,2014-03-29
20140329,15,kersc001,2014-03-29
20140329,15,affej001,2014-03-29
20140329,15,scutm001,2014-03-29
20140329,15,iwakh001,2014-03-29
20140329,15,pryos001,2014-03-29
20140329,15,walkt004,2014-03-29
20140329,15,fistd001,2014-03-29
20140329,15,maybc001,2014-03-29
20140329,15,quenc001,2014-03-29
20140329,15,kellc001,2014-03-29
20140329,15,wielj001,2014-03-29
20140329,60,,2014-03-29
20140329,15,stewc001,2014-03-29
20140329,15,lockj001,2014-03-29
20140329,15,colel001,2014-03-29
20140329,15,hochl001,2014-03-29
20140329,15,dirka001,2014-03-29
20140329,60,rondb001,2014-03-29
20140329,60,iglej001,2014-03-29
20140330,15,,2014-03-30
20140330,15,craij001,2014-03-30
20140330,15,jansc001,2014-03-30
20140330,15,gorzt001,2014-03-30
20140330,15,ellim001,2014-03-30
20140330,15,arrij001,2014-03-30
20140330,60,,2014-03-30
20140330,15,fujik001,2014-03-30
20140330,15,giamj001,2014-03-30
20140330,15,bourm001,2014-03-30
20140330,15,furcr001,2014-03-30
20140330,60,harvm001,2014-03-30
20140330,60,escae001,2014-03-30
20140330,15,peguf001,2014-03-30
20140330,15,machm001,2014-03-30
20140330,15,reimn001,2014-03-30
20140330,60,sotog001,2014-03-30
20140330,15,profj001,2014-03-30
20140330,15,darvy001,2014-03-30
20140330,15,hellj001,2014-03-30
20140330,15,beckt001,2014-03-30
20140330,15,chapa001,2014-03-30
20140330,60,marsb001,2014-03-30
20140330,15,mesod001,2014-03-30
20140330,60,hannj001,2014-03-30
20140330,15,broxj001,2014-03-30
20140330,15,latom001,2014-03-30
20140330,15,marss002,2014-03-30
20140330,15,beckg001,2014-03-30
20140330,15,keppj001,2014-03-30
20140330,15,hudsd001,2014-03-30
20140331,15,diazj004,2014-03-31
20140331,15,,2014-03-31
20140331,15,victs001,2014-03-31
20140331,15,ryanb002,2014-03-31
20140401,15,wilsb001,2014-04-01
20140402,60,gearc001,2014-04-02
20140402,15,parnb001,2014-04-02
20140402,15,ramow001,2014-04-02
20140402,60,wielj001,2014-04-02
20140402,15,chatt001,2014-04-02
20140403,15,,2014-04-03
20140403,15,elmoj001,2014-04-03
20140404,60,corbp001,2014-04-04
20140404,15,jonen001,2014-04-04
20140405,15,teixm001,2014-04-05
20140406,15,hairs001,2014-04-06
20140406,15,middw001,2014-04-06
20140407,60,reimn001,2014-04-07
20140407,15,saunj001,2014-04-07
20140407,60,wrigs001,2014-04-07
20140407,15,buenf001,2014-04-07
20140407,15,collt001,2014-04-07
20140407,15,bartj001,2014-04-07
20140408,15,ellia001,2014-04-08
20140408,15,moorm003,2014-04-08
20140408,15,bellt002,2014-04-08
20140408,15,robed002,2014-04-08
20140409,15,hamij003,2014-04-09
20140409,15,paxtj001,2014-04-09
20140409,15,turnj002,2014-04-09
20140409,15,arcio001,2014-04-09
20140410,15,garca003,2014-04-10
20140412,7,spand001,2014-04-12
20140412,60,profj001,2014-04-12
20140412,15,willj004,2014-04-12
20140412,60,kobej001,2014-04-12
20140413,60,,2014-04-13
20140413,15,iztum001,2014-04-13
20140413,15,kintb001,2014-04-13
20140413,15,,2014-04-13
20140413,15,belta001,2014-04-13
20140413,15,cobba001,2014-04-13
20140414,60,,2014-04-14
20140414,15,,2014-04-14
20140414,15,cervf001,2014-04-14
20140415,15,,2014-04-15
20140415,15,lagaj001,2014-04-15
20140415,60,cervf001,2014-04-15
20140416,15,calhk001,2014-04-16
20140416,60,brasr001,2014-04-16
20140416,15,beavb001,2014-04-16
20140416,15,morrl001,2014-04-16
20140417,15,,2014-04-17
20140417,15,choij001,2014-04-17
20140417,15,cainl001,2014-04-17
20140418,15,linda001,2014-04-18
20140418,60,iztum001,2014-04-18
20140418,15,schet001,2014-04-18
20140419,15,,2014-04-19
20140420,15,schal001,2014-04-20
20140420,15,novai001,2014-04-20
20140421,15,felds001,2014-04-21
20140421,15,rodrw002,2014-04-21
20140421,15,cuddm001,2014-04-21
20140421,60,dirka001,2014-04-21
20140421,15,putkl001,2014-04-21
20140422,15,,2014-04-22
20140422,15,salec001,2014-04-22
20140423,15,figup001,2014-04-23
20140424,15,ruggj001,2014-04-24
20140424,15,trumm001,2014-04-24
20140424,60,novai001,2014-04-24
20140425,15,albem001,2014-04-25
20140425,15,headc001,2014-04-25
20140425,60,,2014-04-25
20140425,15,grilj001,2014-04-25
20140425,15,kouzk001,2014-04-25
20140426,15,veraj001,2014-04-26
20140426,15,martr004,2014-04-26
20140426,15,mesod001,2014-04-26
20140426,15,sanca004,2014-04-26
20140426,15,gillc001,2014-04-26
20140427,15,harpb003,2014-04-27
20140427,15,,2014-04-27
20140427,60,garca003,2014-04-27
20140427,15,billb002,2014-04-27
20140430,60,billc001,2014-04-30
20140430,15,chatt001,2014-04-30
20140501,15,cingt001,2014-05-01
20140502,60,craij001,2014-05-02
20140502,15,hendj001,2014-05-02
20140502,15,ryu-h001,2014-05-02
20140502,15,kipnj001,2014-05-02
20140502,15,rutlj001,2014-05-02
20140502,15,chenb001,2014-05-02
20140502,7,hicka001,2014-05-02
20140502,15,hanrj001,2014-05-02
20140503,15,freed001,2014-05-03
20140503,60,morrb001,2014-05-03
20140503,15,,2014-05-03
20140503,60,fujik001,2014-05-03
20140503,15,sweer001,2014-05-03
20140503,15,pimes001,2014-05-03
20140503,15,pelfm001,2014-05-03
20140503,60,jonen001,2014-05-03
20140504,60,grifa002,2014-05-04
20140504,15,cainm001,2014-05-04
20140504,15,rosaw001,2014-05-04
20140505,15,putzj001,2014-05-05
20140505,15,giamj001,2014-05-05
20140505,15,brucj001,2014-05-05
20140505,60,chatt001,2014-05-05
20140506,15,pinem001,2014-05-06
20140507,15,strop001,2014-05-07
20140507,60,figup001,2014-05-07
20140508,15,murpd004,2014-05-08
20140508,7,fulds001,2014-05-08
20140509,15,cisnj001,2014-05-09
20140509,15,,2014-05-09
20140510,15,waldj001,2014-05-10
20140510,15,beltb001,2014-05-10
20140510,60,scutm001,2014-05-10
20140511,15,sants001,2014-05-11
20140511,15,laroa001,2014-05-11
20140511,15,wietm001,2014-05-11
20140511,15,,2014-05-11
20140512,15,stewi001,2014-05-12
20140512,15,,2014-05-12
20140512,15,germg001,2014-05-12
20140513,15,ramia001,2014-05-13
20140513,15,lyont001,2014-05-13
20140513,15,infao001,2014-05-13
20140513,15,kells001,2014-05-13
20140514,15,bassa001,2014-05-14
20140514,15,rossz001,2014-05-14
20140514,60,parnb001,2014-05-14
20140514,15,gee-d001,2014-05-14
20140514,15,perem004,2014-05-14
20140514,15,,2014-05-14
20140515,15,rasmc001,2014-05-15
20140515,15,morgn001,2014-05-15
20140515,7,darnt001,2014-05-15
20140515,15,zobrb001,2014-05-15
20140515,60,latom001,2014-05-15
20140515,15,beltc001,2014-05-15
20140516,60,peree003,2014-05-16
20140517,15,casha001,2014-05-17
20140517,15,middw001,2014-05-17
20140518,60,elmoj001,2014-05-18
20140518,15,gonzg003,2014-05-18
20140518,15,,2014-05-18
20140520,15,hartc001,2014-05-20
20140520,15,lee-c003,2014-05-20
20140520,60,perem004,2014-05-20
20140520,15,lindm001,2014-05-20
20140521,15,uribj002,2014-05-21
20140521,15,doubf001,2014-05-21
20140521,15,vottj001,2014-05-21
20140522,15,garcj002,2014-05-22
20140522,60,morgn001,2014-05-22
20140522,15,mcalz001,2014-05-22
20140522,60,furcr001,2014-05-22
20140522,15,huntt002,2014-05-22
20140522,15,erlir001,2014-05-22
20140522,15,fulds001,2014-05-22
20140523,15,fielp001,2014-05-23
20140524,15,siegk001,2014-05-24
20140524,15,handb001,2014-05-24
20140524,15,,2014-05-24
20140524,15,victs001,2014-05-24
20140524,15,arenn001,2014-05-24
20140525,15,withc001,2014-05-25
20140525,15,aschc001,2014-05-25
20140525,15,napom001,2014-05-25
20140526,15,ellia001,2014-05-26
20140526,15,,2014-05-26
20140526,15,guyeb001,2014-05-26
20140527,15,burns001,2014-05-27
20140527,7,,2014-05-27
20140527,15,swisn001,2014-05-27
20140527,15,cappc001,2014-05-27
20140527,60,moorm003,2014-05-27
20140528,15,crawc002,2014-05-28
20140528,15,hanir001,2014-05-28
20140528,15,buchc001,2014-05-28
20140530,15,adamm002,2014-05-30
20140530,15,cainm001,2014-05-30
20140530,60,beavb001,2014-05-30
20140530,15,lavar001,2014-05-30
20140601,15,polla001,2014-06-01
20140601,60,,2014-06-01
20140601,15,mansj001,2014-06-01
20140601,60,beckt001,2014-06-01
20140601,15,myerw001,2014-06-01
20140601,15,carpm001,2014-06-01
20140601,15,valed001,2014-06-01
20140601,7,saltj001,2014-06-01
20140602,15,lagaj001,2014-06-02
20140602,60,hochl001,2014-06-02
20140602,15,santj003,2014-06-02
20140603,60,burns001,2014-06-03
20140603,15,reddj001,2014-06-03
20140603,15,castw002,2014-06-03
20140603,15,pennc001,2014-06-03
20140603,60,pinem001,2014-06-03
20140604,60,cappc001,2014-06-04
20140604,15,ogana001,2014-06-04
20140604,15,,2014-06-04
20140605,60,lavar001,2014-06-05
20140605,15,logab001,2014-06-05
20140605,15,lylej001,2014-06-05
20140606,60,withc001,2014-06-06
20140606,60,,2014-06-06
20140606,15,,2014-06-06
20140606,15,gyorj001,2014-06-06
20140607,15,thort001,2014-06-07
20140607,15,,2014-06-07
20140608,15,coleg001,2014-06-08
20140609,15,chave001,2014-06-09
20140609,60,paxtj001,2014-06-09
20140609,60,santj003,2014-06-09
20140609,15,walkn001,2014-06-09
20140609,15,butle001,2014-06-09
20140609,15,cuddm001,2014-06-09
20140610,15,skagt001,2014-06-10
20140610,15,,2014-06-10
20140610,60,,2014-06-10
20140610,15,morem001,2014-06-10
20140611,15,smoaj001,2014-06-11
20140611,15,ramow001,2014-06-11
20140611,15,lirif001,2014-06-11
20140611,15,schet001,2014-06-11
20140612,15,giamj001,2014-06-12
20140612,15,saunm001,2014-06-12
20140613,15,bonie001,2014-06-13
20140613,7,incie001,2014-06-13
20140613,15,hicka001,2014-06-13
20140614,15,,2014-06-14
20140614,15,pattt001,2014-06-14
20140614,15,marss002,2014-06-14
20140615,15,salaf001,2014-06-15
20140615,15,,2014-06-15
20140615,15,saltj001,2014-06-15
20140615,15,vincn001,2014-06-15
20140615,15,plout001,2014-06-15
20140616,15,arrob001,2014-06-16
20140616,15,yelic001,2014-06-16
20140617,15,pomed001,2014-06-17
20140617,15,,2014-06-17
20140618,15,cecib001,2014-06-18
20140619,15,beatp001,2014-06-19
20140619,60,hudsd001,2014-06-19
20140619,15,alony001,2014-06-19
20140619,15,dejed001,2014-06-19
20140619,15,,2014-06-19
20140619,60,pelfm001,2014-06-19
20140620,60,cisnj001,2014-06-20
20140620,15,floyg001,2014-06-20
20140620,15,brigr001,2014-06-20
20140620,60,fielp001,2014-06-20
20140620,60,marss002,2014-06-20
20140620,60,bellt002,2014-06-20
20140621,15,wongk001,2014-06-21
20140621,15,furcr001,2014-06-21
20140621,60,cuddm001,2014-06-21
20140621,60,chenb001,2014-06-21
20140621,15,,2014-06-21
20140621,15,kroli001,2014-06-21
20140621,60,putkl001,2014-06-21
20140622,15,,2014-06-22
20140622,15,wachm001,2014-06-22
20140623,15,lawrb002,2014-06-23
20140623,15,adrie001,2014-06-23
20140623,15,casha001,2014-06-23
20140623,60,kellc001,2014-06-23
20140623,15,sandj002,2014-06-23
20140623,15,,2014-06-23
20140624,15,blank002,2014-06-24
20140624,15,teagt001,2014-06-24
20140624,15,,2014-06-24
20140625,60,,2014-06-25
20140625,15,pachj001,2014-06-25
20140625,15,pagaa001,2014-06-25
20140625,15,hecha001,2014-06-25
20140625,15,bergc001,2014-06-25
20140625,60,bergc001,2014-06-25
20140626,60,erlir001,2014-06-26
20140627,15,norrb001,2014-06-27
20140627,7,,2014-06-27
20140627,15,santd001,2014-06-27
20140629,15,reddj001,2014-06-29
20140629,15,owinc001,2014-06-29
20140629,60,chave001,2014-06-29
20140629,15,,2014-06-29
20140630,15,gatte001,2014-06-30
20140630,15,chacj001,2014-06-30
20140701,15,fowld001,2014-07-01
20140701,15,ramoa001,2014-07-01
20140701,15,escoy001,2014-07-01
20140701,60,,2014-07-01
20140702,15,cabre001,2014-07-02
20140702,60,pattt001,2014-07-02
20140702,60,,2014-07-02
20140702,15,mauej001,2014-07-02
20140704,15,dietd001,2014-07-04
20140704,60,chacj001,2014-07-04
20140706,15,arrue001,2014-07-06
20140706,15,bourm001,2014-07-06
20140706,15,,2014-07-06
20140706,15,barmc001,2014-07-06
20140706,15,massn001,2014-07-06
20140707,15,encae001,2014-07-07
20140708,15,presa001,2014-07-08
20140708,15,beckj002,2014-07-08
20140708,15,mastj001,2014-07-08
20140708,15,coleg001,2014-07-08
20140708,15,martn002,2014-07-08
20140708,15,vottj001,2014-07-08
20140708,15,nolar001,2014-07-08
20140709,15,gillc002,2014-07-09
20140709,15,tanam001,2014-07-09
20140710,15,wilsc004,2014-07-10
20140710,15,wangw001,2014-07-10
20140710,15,moliy001,2014-07-10
20140710,60,lee-c003,2014-07-10
20140710,15,vargj001,2014-07-10
20140710,7,beltc001,2014-07-10
20140711,15,linda001,2014-07-11
20140711,60,,2014-07-11
20140711,15,saunm001,2014-07-11
20140711,15,jimeu001,2014-07-11
20140711,15,,2014-07-11
20140711,15,philb001,2014-07-11
20140711,7,,2014-07-11
20140711,15,igler001,2014-07-11
20140712,15,mchuc001,2014-07-12
20140712,15,calla001,2014-07-12
20140712,15,reimn001,2014-07-12
20140712,60,giamj001,2014-07-12
20140713,15,cowgc001,2014-07-13
20140713,60,lylej001,2014-07-13
20140717,15,bianj001,2014-07-17
20140717,15,hanir001,2014-07-17
20140717,60,myerw001,2014-07-17
20140718,15,gregk001,2014-07-18
20140719,60,furcr001,2014-07-19
20140719,60,hanrj001,2014-07-19
20140720,60,,2014-07-20
20140721,60,hendj001,2014-07-21
20140721,7,beltb001,2014-07-21
20140721,15,cainm001,2014-07-21
20140721,15,logab001,2014-07-21
20140721,15,mornj001,2014-07-21
20140722,15,rossc001,2014-07-22
20140722,15,,2014-07-22
20140722,15,sotog001,2014-07-22
20140722,15,peraj002,2014-07-22
20140722,15,ondrl001,2014-07-22
20140722,15,tulot001,2014-07-22
20140723,15,greeg002,2014-07-23
20140723,15,sprig001,2014-07-23
20140723,15,,2014-07-23
20140723,7,marts002,2014-07-23
20140723,15,johnk003,2014-07-23
20140723,15,maybc001,2014-07-23
20140724,15,bloow001,2014-07-24
20140724,60,morem001,2014-07-24
20140724,15,,2014-07-24
20140725,60,albem001,2014-07-25
20140725,15,adrie001,2014-07-25
20140725,15,scutm001,2014-07-25
20140725,15,smolj002,2014-07-25
20140725,60,kouzk001,2014-07-25
20140725,60,purkm001,2014-07-25
20140726,15,zeidj001,2014-07-26
20140726,7,sanch002,2014-07-26
20140726,15,matsd001,2014-07-26
20140728,15,gentc001,2014-07-28
20140728,15,quenc001,2014-07-28
20140729,15,simms001,2014-07-29
20140729,15,ramin001,2014-07-29
20140730,60,wachm001,2014-07-30
20140731,15,,2014-07-31
20140731,60,floyg001,2014-07-31
20140731,60,thort001,2014-07-31
20140731,15,doubf001,2014-07-31
20140731,15,lee-c003,2014-07-31
20140801,15,skagt001,2014-08-01
20140801,15,alvah001,2014-08-01
20140801,15,victs001,2014-08-01
20140801,15,hosme001,2014-08-01
20140802,15,goldp001,2014-08-02
20140802,15,mahop002,2014-08-02
20140802,15,hartc001,2014-08-02
20140802,15,rossd001,2014-08-02
20140803,15,thatj001,2014-08-03
20140803,15,,2014-08-03
20140803,15,puntn001,2014-08-03
20140803,60,ogana001,2014-08-03
20140804,15,morim002,2014-08-04
20140804,15,perec002,2014-08-04
20140804,60,mahop002,2014-08-04
20140804,15,mclon001,2014-08-04
20140804,15,pheld001,2014-08-04
20140805,15,garzm001,2014-08-05
20140805,15,,2014-08-05
20140805,15,craia001,2014-08-05
20140805,60,jordt001,2014-08-05
20140806,15,,2014-08-06
20140807,15,lawrb002,2014-08-07
20140808,15,mottj001,2014-08-08
20140808,15,beckj002,2014-08-08
20140808,7,beltb001,2014-08-08
20140808,7,,2014-08-08
20140809,15,,2014-08-09
20140809,7,mccab002,2014-08-09
20140810,60,skagt001,2014-08-10
20140810,15,schlb001,2014-08-10
20140810,15,ramih003,2014-08-10
20140810,15,sanch002,2014-08-10
20140810,15,,2014-08-10
20140810,15,swisn001,2014-08-10
20140810,15,sanca004,2014-08-10
20140810,15,sorij001,2014-08-10
20140811,15,degrj001,2014-08-11
20140811,15,mccua001,2014-08-11
20140812,15,cabre001,2014-08-12
20140812,15,downs001,2014-08-12
20140813,15,machm001,2014-08-13
20140813,60,wietm001,2014-08-13
20140813,15,darvy001,2014-08-13
20140814,15,lowrj001,2014-08-14
20140814,15,alony001,2014-08-14
20140815,15,ryu-h001,2014-08-15
20140815,15,pimes001,2014-08-15
20140816,15,uribj002,2014-08-16
20140816,15,bailh001,2014-08-16
20140816,60,vottj001,2014-08-16
20140816,60,,2014-08-16
20140816,15,kahnt001,2014-08-16
20140816,15,sierm001,2014-08-16
20140817,15,mortc002,2014-08-17
20140819,15,downd001,2014-08-19
20140819,15,ellim001,2014-08-19
20140819,15,rabur001,2014-08-19
20140819,60,tulot001,2014-08-19
20140820,60,sandj002,2014-08-20
20140821,60,richg002,2014-08-21
20140821,15,jacke001,2014-08-21
20140822,15,beltb001,2014-08-22
20140822,15,,2014-08-22
20140823,7,gomey001,2014-08-23
20140823,60,mclon001,2014-08-23
20140824,60,blank002,2014-08-24
20140824,15,dools001,2014-08-24
20140824,7,bogax001,2014-08-24
20140824,60,,2014-08-24
20140824,15,cuddm001,2014-08-24
20140825,7,jasoj001,2014-08-25
20140825,15,choos001,2014-08-25
20140826,15,robis001,2014-08-26
20140827,15,ruggj001,2014-08-27
20140827,15,sweer001,2014-08-27
20140827,15,logab001,2014-08-27
20140827,15,rosaw001,2014-08-27
20140828,15,blacv001,2014-08-28
20140828,60,marim001,2014-08-28
20140829,15,murpd006,2014-08-29
20140829,7,,2014-08-29
20140830,60,zeidj001,2014-08-30
20140831,60,schet001,2014-08-31
20140901,60,bianj001,2014-09-01
20140901,60,adrie001,2014-09-01
20140901,60,sanch002,2014-09-01
20140901,60,scutm001,2014-09-01
20140901,60,cainm001,2014-09-01
20140901,15,,2014-09-01
20140901,60,bloow001,2014-09-01
20140901,60,gregk001,2014-09-01
20140901,60,quenc001,2014-09-01
20140901,60,alony001,2014-09-01
20140901,60,bailh001,2014-09-01
20140901,60,logab001,2014-09-01
20140901,60,verhd001,2014-09-01
20140902,60,lawrb002,2014-09-02
20140902,60,ruggj001,2014-09-02
20140902,60,machm001,2014-09-02
20140902,60,lee-c003,2014-09-02
20140902,60,tanam001,2014-09-02
20140902,60,,2014-09-02
20140903,60,sweer001,2014-09-03
20140904,60,robis001,2014-09-04
20140904,60,choos001,2014-09-04
20140905,15,jenkc001,2014-09-05
20140905,60,hollm003,2014-09-05
20140906,60,beckj002,2014-09-06
20140907,60,darvy001,2014-09-07
20140908,15,jasoj001,2014-09-08
20140908,15,cabrm002,2014-09-08
20140908,60,victs001,2014-09-08
20140912,15,,2014-09-12
20140915,60,arrob001,2014-09-15
20140916,60,pradm001,2014-09-16
20140916,60,fifes001,2014-09-16
20140917,15,,2014-09-17
20140924,60,mortc002,2014-09-24
20140927,60,willj005,2014-09-27
20140928,60,jenkc001,2014-09-28
20140928,60,cabrm002,2014-09-28
20150220,60,simms001,2015-02-20
20150221,60,withc001,2015-02-21
20150223,60,beacb001,2015-02-23
20150224,60,profj001,2015-02-24
20150226,60,thomt001,2015-02-26
20150227,60,grifa002,2015-02-27
20150301,60,chatt001,2015-03-01
20150307,60,medlk001,2015-03-07
20150311,15,,2015-03-11
20150311,60,perem004,2015-03-11
20150316,60,lee-c003,2015-03-16
20150326,60,fedet001,2015-03-26
20150327,15,coloa001,2015-03-27
20150327,60,jonen001,2015-03-27
20150327,15,rolld002,2015-03-27
20150330,15,,2015-03-30
20150330,60,,2015-03-30
20150331,15,lougd001,2015-03-31
20150331,15,browd004,2015-03-31
20150401,15,peacb001,2015-04-01
20150401,15,oberb001,2015-04-01
20150401,15,,2015-04-01
20150402,60,richa001,2015-04-02
20150402,15,verlj001,2015-04-02
20150403,15,,2015-04-03
20150403,15,minom001,2015-04-03
20150403,15,phamt001,2015-04-03
20150403,15,olmoe001,2015-04-03
20150403,15,uehak001,2015-04-03
20150403,15,sante001,2015-04-03
20150404,15,rasmc002,2015-04-04
20150404,15,richg002,2015-04-04
20150404,15,hamij003,2015-04-04
20150404,15,skagt001,2015-04-04
20150404,15,,2015-04-04
20150404,15,parkj001,2015-04-04
20150404,15,reddj001,2015-04-04
20150404,15,frein001,2015-04-04
20150404,15,dools001,2015-04-04
20150404,15,nolis001,2015-04-04
20150404,15,hendj001,2015-04-04
20150404,60,arrob001,2015-04-04
20150404,15,stitm001,2015-04-04
20150404,15,corbp001,2015-04-04
20150404,15,ishit001,2015-04-04
20150404,15,taylc001,2015-04-04
20150404,15,mortc002,2015-04-04
20150404,15,ryanb002,2015-04-04
20150404,15,capuc001,2015-04-04
20150404,15,novai001,2015-04-04
20150404,7,pirej001,2015-04-04
20150405,15,iztum001,2015-04-05
20150405,60,strom001,2015-04-05
20150405,15,saunm001,2015-04-05
20150405,15,vizca001,2015-04-05
20150405,60,winkd001,2015-04-05
20150405,15,terdj001,2015-04-05
20150405,60,simms001,2015-04-05
20150405,15,denoc001,2015-04-05
20150405,15,beeld001,2015-04-05
20150405,15,turnj002,2015-04-05
20150405,15,wadat001,2015-04-05
20150405,15,leagb001,2015-04-05
20150405,15,ryu-h001,2015-04-05
20150405,15,jansk001,2015-04-05
20150405,15,corde001,2015-04-05
20150405,15,pench001,2015-04-05
20150405,60,floyg001,2015-04-05
20150405,15,swisn001,2015-04-05
20150405,15,waltz001,2015-04-05
20150405,15,crowa001,2015-04-05
20150405,15,,2015-04-05
20150405,15,parnb001,2015-04-05
20150405,15,edgij001,2015-04-05
20150405,15,blacv001,2015-04-05
20150405,15,wheez001,2015-04-05
20150405,15,renda001,2015-04-05
20150405,15,jansc001,2015-04-05
20150405,15,spand001,2015-04-05
20150405,15,wertj001,2015-04-05
20150405,15,mclon001,2015-04-05
20150405,15,hardj003,2015-04-05
20150405,15,parej002,2015-04-05
20150405,15,wietm001,2015-04-05
20150405,15,luebc001,2015-04-05
20150405,15,billc001,2015-04-05
20150405,15,pettj001,2015-04-05
20150405,60,hollm003,2015-04-05
20150405,15,cumpb001,2015-04-05
20150405,15,stewc001,2015-04-05
20150405,15,deckj001,2015-04-05
20150405,15,sellj002,2015-04-05
20150405,15,fujik001,2015-04-05
20150405,15,bonil001,2015-04-05
20150405,15,schet001,2015-04-05
20150405,60,darvy001,2015-04-05
20150405,15,cobba001,2015-04-05
